date,SHOW,LIFT,SWET,KINX,VTOT,CAPE,CINS,CINV,EQLV,EQTV,LFCT,LFCV,BRCH,LCLT,LCLP,MLTH,THTK,PWAT,sin_month,cos_month,WS850,WDsin850,WDcos850,WS700,WS200,VWS,VWS_lo,RF_phuket,RF_krabi,RF_phangnga,year,month
2013-11-07,2.8,-2.32,179.21,30.2,22.5,784.17,-14.96,-5.98,166.38,166.28,878.81,911.39,107.28,294.38,942.84,299.39,5754.0,47.61,-0.5,0.866,4.669,0.7282,0.6854,3.138,9.114,6.796,4.254,0.0,0.0,0.0,2013,11
2013-11-08,0.89,-3.01,188.2,33.7,22.7,781.55,-10.85,-6.08,176.44,176.25,894.38,910.4,10.3,294.39,945.08,299.21,5759.0,53.69,-0.5,0.866,2.64,-0.9091,0.4167,3.511,9.302,11.735,3.384,0.0,0.0,0.0,2013,11
2013-11-10,0.97,-1.54,185.4,34.3,23.7,189.5,-90.88,-69.54,319.79,313.51,713.44,725.91,3.36,293.36,935.56,299.02,5767.0,52.95,-0.5,0.866,3.437,0.9892,-0.1455,4.123,7.81,5.728,2.625,0.0,0.0,0.0,2013,11
2013-11-11,3.11,0.76,174.41,27.8,22.1,2.27,-88.22,-60.76,429.52,426.94,725.63,762.13,0.7,291.6,914.86,299.12,5764.0,44.54,-0.5,0.866,2.55,0.6667,-0.7451,2.417,7.218,4.669,5.738,0.0,0.0,0.0,2013,11
2013-11-12,3.58,0.7,168.01,27.1,24.1,1.69,-249.35,-191.11,569.46,558.83,624.15,632.88,1.28,291.27,905.74,299.64,5779.0,48.18,-0.5,0.866,6.552,0.9615,-0.2747,3.59,2.002,4.624,3.311,1.2297528015047154,2.734096784297922,10.38415373961508,2013,11
2013-11-14,3.71,0.35,181.98,29.6,23.5,20.82,-108.63,-72.67,515.51,455.68,733.33,762.92,7.34,291.37,909.11,299.44,5758.0,42.91,-0.5,0.866,5.08,0.9842,-0.1772,6.294,10.124,5.301,8.149,0.0,0.0,0.0,2013,11
2013-11-15,4.16,1.42,161.4,27.7,22.5,1.7,-285.05,-167.09,419.75,419.33,436.8,440.02,7.03,290.39,898.54,299.42,5761.0,41.4,-0.5,0.866,4.393,0.9788,-0.2049,4.301,11.827,7.485,4.589,0.0,0.0,0.0,2013,11
2014-01-04,0.57,-1.8,180.2,32.4,23.7,189.39,-23.0,-12.65,303.84,302.91,825.27,843.0,15.94,293.6,954.08,297.58,5749.0,51.54,0.5,0.866,2.419,0.9921,-0.124,6.093,12.404,9.985,3.808,15.068628475529948,9.011224509414555,0.0,2014,1
2014-01-05,1.99,-0.57,167.8,29.7,23.3,40.91,-169.64,-81.64,486.3,395.3,595.34,683.99,37.51,292.21,934.76,297.93,5755.0,40.1,0.5,0.866,7.355,0.9925,-0.1224,4.727,11.068,5.692,1.772,0.0,0.0,0.0,2014,1
2014-01-06,0.56,-2.43,180.01,27.4,23.9,442.71,-34.94,-22.89,223.86,221.27,837.93,857.72,58.58,293.76,948.03,298.3,5755.0,48.88,0.5,0.866,7.697,0.9094,-0.4157,4.837,9.179,1.487,6.723,31.654719817410324,1.8638369314504208,10.772996662128827,2014,1
2014-01-07,3.58,0.31,159.59,29.5,23.7,78.73,-123.19,-93.9,405.96,404.05,754.45,794.07,12.14,292.49,943.07,297.45,5745.0,44.34,0.5,0.866,5.601,0.9998,-0.0179,5.459,16.115,11.844,2.11,5.030889899713569,0.0,0.0,2014,1
2014-01-08,0.33,0.45,191.8,18.4,24.5,0.18,-389.04,-286.86,480.48,479.13,563.84,573.91,0.02,289.09,892.37,298.68,5744.0,36.29,0.5,0.866,7.041,0.98,0.1988,6.854,15.44,13.99,4.855,0.0,0.0,0.0,2014,1
2014-01-09,4.58,0.21,157.81,28.8,23.7,11.87,-130.9,-93.04,457.49,448.72,749.5,779.01,1.81,291.29,917.42,298.57,5759.0,42.31,0.5,0.866,10.823,0.9979,0.0647,9.492,12.057,6.812,12.115,0.0,0.0,0.0,2014,1
2014-01-10,2.97,0.98,228.01,32.6,20.9,80.35,-23.44,-14.18,525.22,444.13,835.08,863.41,2.53,291.99,928.2,298.3,5744.0,52.89,0.5,0.866,10.767,0.9938,-0.1115,8.603,12.729,8.102,3.124,0.0,0.0,0.0,2014,1
2014-01-11,3.93,2.14,210.2,30.4,21.9,1.01,-148.75,-116.45,692.85,683.63,711.4,717.24,0.1,290.78,925.47,297.31,5739.0,45.64,0.5,0.866,11.772,0.9939,-0.1104,6.708,3.734,8.2,4.717,0.0,0.0,0.0,2014,1
2014-03-06,10.5,2.07,103.99,-3.9,23.1,12.67,-7.37,-5.5,400.65,399.47,927.67,928.97,1.4,292.0,930.02,298.14,5764.0,26.47,1.0,0.0,6.14,0.9935,-0.114,8.099,4.851,7.94,1.703,0.0,0.0,0.0,2014,3
2014-03-14,5.94,0.45,147.6,28.8,24.7,87.01,-182.75,-130.99,296.21,289.88,746.14,764.24,11.88,292.34,925.37,298.9,5764.0,38.22,1.0,0.0,5.012,0.8779,-0.4789,10.747,3.625,1.421,8.533,0.0,0.0,0.0,2014,3
2014-03-16,1.75,1.45,229.79,30.7,25.3,6.99,-368.9,-326.93,534.26,530.42,586.38,593.17,0.16,288.56,880.09,299.31,5754.0,46.19,1.0,0.0,14.103,0.9927,-0.1205,14.612,7.742,20.492,4.187,0.0,0.0,0.0,2014,3
2014-03-20,4.16,2.19,152.41,-1.3,22.5,0.21,-309.63,-199.69,610.66,571.45,619.68,639.27,0.01,289.27,883.74,299.69,5754.0,30.22,1.0,0.0,3.041,0.4604,0.8879,7.453,1.628,3.912,5.547,0.0,0.0,0.0,2014,3
2014-03-21,4.5,-1.51,139.78,8.1,24.7,689.27,-177.1,-68.0,193.41,193.12,684.68,732.96,127.57,293.22,922.67,300.05,5773.0,30.08,1.0,0.0,3.493,0.9734,0.229,5.557,10.09,10.3,5.58,0.0,0.0,0.0,2014,3
2014-03-22,3.43,-0.21,188.0,15.9,22.9,148.18,-125.49,-45.39,244.29,243.38,633.63,799.4,249.66,291.78,900.89,300.64,5762.0,36.65,1.0,0.0,5.507,0.4903,-0.8716,6.135,10.324,5.852,13.352,3.179530159259132,1.1417333072025535,4.670792892615303,2014,3
2014-03-26,4.7,-0.02,154.82,20.9,24.5,35.64,-223.88,-131.43,390.45,388.08,665.4,697.44,40.15,292.19,917.36,299.49,5779.0,35.1,1.0,0.0,3.77,0.3714,-0.9284,6.873,8.04,4.54,4.701,1.189143431366376,0.0,3.630241540126598,2014,3
2014-03-29,3.55,1.29,170.81,19.9,23.5,15.28,-267.06,-169.73,519.37,515.2,573.73,613.22,12.3,290.11,886.85,300.27,5770.0,37.4,1.0,0.0,3.257,0.307,0.9518,3.883,2.72,1.921,8.587,0.0,0.0,0.0,2014,3
2014-03-30,0.13,-1.21,204.2,29.7,24.1,220.07,-110.56,-61.88,235.33,234.39,705.86,761.98,24.54,292.77,919.34,299.9,5767.0,42.98,1.0,0.0,2.729,0.9894,0.1466,8.139,3.669,1.063,3.448,0.0,0.0,0.0,2014,3
2014-03-31,3.67,0.41,188.41,27.0,21.3,483.56,-36.25,-9.27,190.47,190.13,788.86,909.3,87.19,294.0,934.92,299.72,5778.0,43.73,1.0,0.0,0.566,-0.7067,-0.7067,6.379,2.64,2.773,9.409,0.0,0.0,0.0,2014,3
2014-04-01,0.53,-0.49,205.59,32.1,23.3,144.15,-97.03,-80.96,370.24,367.17,778.7,793.97,5.23,292.81,925.54,299.38,5764.0,53.49,0.866,-0.5,2.668,-0.9745,-0.2249,5.057,2.081,1.78,9.571,0.0,0.0,0.0,2014,4
2014-04-02,-1.36,-3.65,196.39,34.1,24.9,937.86,-35.16,-12.02,172.46,171.71,745.86,877.23,76.09,294.29,935.06,300.01,5781.0,52.16,0.866,-0.5,0.583,0.8576,0.5146,4.704,6.61,7.009,6.841,0.8887958584614322,1.9156859887782591,15.17931024602885,2014,4
2014-04-03,1.12,-0.22,179.99,30.1,24.1,9.05,-185.83,-114.33,455.86,447.85,563.27,614.47,0.54,289.9,879.95,300.7,5760.0,43.53,0.866,-0.5,1.5,-0.8,0.6,4.669,6.217,7.0,7.606,11.24289787681559,0.0,4.2849252282496835,2014,4
2014-04-04,0.85,-1.87,182.81,31.7,24.3,316.11,-97.46,-63.72,256.65,256.81,725.91,752.96,49.72,293.03,925.08,299.64,5773.0,50.09,0.866,-0.5,2.693,0.2599,-0.9655,6.147,7.991,5.63,5.903,0.0,0.0,0.0,2014,4
2014-04-06,3.34,-0.48,148.81,24.5,24.1,23.91,-160.31,-93.27,401.12,398.25,647.58,669.75,5.7,290.73,899.11,299.72,5761.0,43.76,0.866,-0.5,1.924,0.1559,0.9875,4.892,8.721,10.07,6.172,0.0,0.0,0.0,2014,4
2014-04-07,3.33,1.45,148.2,26.1,24.5,2.29,-475.92,-252.15,419.32,417.6,434.75,665.01,0.45,289.33,882.91,299.83,5763.0,39.61,0.866,-0.5,0.424,-0.7076,0.7075,2.961,9.297,9.68,6.595,0.0,0.0,0.0,2014,4
2014-04-08,2.19,-3.44,150.18,31.6,24.3,952.14,-44.95,-22.3,173.64,173.53,845.06,874.8,524.96,294.09,936.54,299.66,5754.0,42.19,0.866,-0.5,2.1,1.0,-0.0,1.562,11.743,9.652,4.95,0.0,0.0,0.0,2014,4
2014-04-10,4.58,2.05,142.6,29.2,22.7,28.15,-157.98,-117.03,527.09,525.38,709.1,724.39,5.45,289.71,885.77,299.94,5744.0,42.63,0.866,-0.5,4.264,0.6332,-0.7739,3.114,12.249,8.06,3.324,0.0,0.0,0.0,2014,4
2014-04-11,1.46,-0.18,135.6,31.1,26.3,1.99,-285.03,-213.82,481.29,480.04,507.14,656.49,0.68,289.03,875.38,300.25,5753.0,41.0,0.866,-0.5,2.236,-0.4472,-0.8945,1.844,7.072,7.157,3.833,0.0,0.0,0.0,2014,4
2014-04-12,1.71,-0.64,150.59,26.5,24.7,48.35,-170.44,-109.81,490.7,484.53,651.45,722.38,14.55,290.34,890.17,300.16,5750.0,41.25,0.866,-0.5,1.414,-0.1415,-0.9901,2.973,14.276,13.366,0.447,0.0,0.0,0.0,2014,4
2014-04-13,5.18,0.52,117.98,22.7,23.7,29.54,-183.25,-107.28,381.7,375.27,665.58,702.85,0.4,290.5,893.56,300.01,5761.0,38.08,0.866,-0.5,1.985,-0.7557,0.6549,0.632,13.315,15.282,5.532,0.0,0.0,0.0,2014,4
2014-04-17,-5.62,-3.94,393.78,52.5,26.2,7386.86,-502.64,-474.82,85.68,85.66,611.98,642.59,1062.09,304.71,893.52,314.71,6185.0,151.5,0.866,-0.5,2.47,-0.9312,-0.3644,1.655,13.294,14.44,9.758,7.454787795329475,13.614202124002794,2.153807748465102,2014,4
2014-04-18,-0.79,-1.11,200.18,37.0,24.5,224.06,-70.54,-61.18,346.48,342.74,805.11,807.49,265.83,290.68,891.25,300.42,5762.0,53.97,0.866,-0.5,2.915,-0.3774,0.9262,2.193,16.144,18.913,7.471,0.0,0.0,0.0,2014,4
2014-04-20,-0.74,0.21,218.79,33.5,23.1,22.87,-162.45,-112.97,387.28,367.73,583.33,747.81,6.85,292.09,912.19,299.88,5779.0,49.43,0.866,-0.5,0.566,-0.7067,0.7067,4.738,2.5,3.008,6.45,25.40802116717145,22.411095605463164,5.426457002744091,2014,4
2014-04-22,0.61,-1.7,202.79,31.1,23.7,492.37,-69.82,-49.46,196.05,195.83,792.54,817.67,24.64,293.16,918.09,300.43,5774.0,46.42,0.866,-0.5,1.887,0.8479,-0.5299,6.641,12.065,10.179,9.305,0.0,0.0,0.0,2014,4
2014-04-24,0.74,-2.28,205.99,28.1,23.1,975.69,-46.82,-31.32,164.77,163.44,822.25,854.19,259.96,294.48,929.26,300.73,5781.0,48.01,0.866,-0.5,2.766,0.9761,-0.2169,5.701,13.231,11.364,3.257,0.0,0.0,0.0,2014,4
2014-04-25,3.06,0.46,182.98,21.4,21.9,25.57,-115.13,-65.03,272.97,273.1,670.24,721.13,2.98,292.25,907.27,300.5,5777.0,42.73,0.866,-0.5,0.4,-0.0,1.0,2.751,4.657,4.776,6.53,7.183291047431485,1.772879819409706,0.0,2014,4
2014-04-27,0.24,-1.71,203.4,32.2,22.5,555.82,-31.16,-23.6,169.74,169.72,847.53,856.99,325.59,293.24,910.1,301.26,5783.0,46.08,0.866,-0.5,2.2,1.0,-0.0,6.637,6.712,5.984,1.36,6.497003867591863,9.876328411448958,11.485464650135066,2014,4
2014-04-28,1.27,-0.95,187.21,25.5,23.9,93.5,-170.41,-80.66,387.9,382.29,583.85,744.3,51.21,292.12,903.74,300.7,5784.0,41.76,0.866,-0.5,2.302,0.9991,0.0434,5.801,2.46,1.204,4.707,0.0,0.0,0.0,2014,4
2014-04-29,2.23,-1.89,173.19,24.2,23.1,728.64,-44.39,-27.66,183.96,183.87,834.69,855.52,70.03,292.97,906.92,301.29,5771.0,50.26,0.866,-0.5,3.081,0.9737,0.2272,5.532,3.9,2.28,2.506,27.35028896500334,0.0,14.539365601529518,2014,4
2014-04-30,-1.37,-3.16,198.6,31.8,24.5,461.59,-60.73,-43.65,205.09,204.65,760.42,832.24,50.76,293.57,927.68,299.95,5774.0,51.86,0.866,-0.5,1.879,0.9047,0.4258,2.864,0.5,1.393,1.53,2.4715839776629314,0.0,2.7354398144235113,2014,4
2014-05-01,1.21,-1.83,182.2,30.8,23.7,650.58,-65.99,-42.15,192.1,191.81,773.65,807.83,1023.23,293.64,918.28,300.89,5783.0,52.65,0.5,-0.866,2.0,0.8,0.6,2.968,5.673,3.744,2.193,4.503937755265539,1.9198273645047563,10.83338802825939,2014,5
2014-05-02,1.5,-0.68,186.39,30.1,22.9,125.05,-85.19,-57.04,308.06,303.03,740.46,785.03,808.75,292.16,899.42,301.16,5785.0,47.87,0.5,-0.866,1.903,0.9984,-0.0526,2.335,5.345,3.624,1.0,0.0,0.0,0.0,2014,5
2014-05-04,-1.83,-2.37,226.18,33.7,24.1,621.11,-72.17,-51.0,187.18,187.16,779.41,826.78,103.11,293.35,915.06,300.91,5783.0,50.94,0.5,-0.866,5.201,0.9998,-0.0192,5.415,6.419,1.342,4.717,0.0,0.0,0.0,2014,5
2014-05-07,5.79,-0.6,136.19,22.5,24.9,28.02,-270.83,-111.26,455.72,442.24,550.31,732.59,4.75,291.47,893.33,301.03,5784.0,36.43,0.5,-0.866,5.284,0.8706,-0.4921,8.2,2.997,8.276,7.094,0.0,0.0,0.0,2014,5
2014-05-08,4.18,0.31,154.98,27.5,23.5,26.48,-156.13,-92.24,501.79,398.87,638.17,752.05,2.17,291.66,899.74,300.61,5774.0,46.34,0.5,-0.866,5.209,0.9983,-0.0576,5.772,2.319,2.961,2.83,0.0,0.0,0.0,2014,5
2014-05-09,0.99,-1.91,184.79,27.8,23.9,373.09,-113.01,-39.92,236.02,235.15,622.76,723.33,87.28,292.92,908.5,301.08,5795.0,49.77,0.5,-0.866,3.672,0.4902,-0.8715,3.89,3.176,1.972,4.472,0.0,0.13334215196754098,4.108246433022881,2014,5
2014-05-14,1.78,0.07,182.2,30.9,24.3,25.75,-280.19,-232.28,519.02,492.79,612.25,626.24,12.29,291.25,904.72,299.71,5773.0,48.88,0.5,-0.866,4.301,-0.9533,0.3023,4.342,10.171,13.448,4.965,8.795963795155284,0.0,0.0,2014,5
2014-05-15,2.64,-0.75,175.38,27.3,24.1,121.36,-223.1,-137.7,274.6,275.85,575.65,627.34,14.66,292.47,909.37,300.53,5789.0,48.21,0.5,-0.866,6.053,-0.9912,0.1322,4.101,8.832,12.51,5.22,0.0,0.0,0.0,2014,5
2014-05-16,2.69,-0.45,188.59,29.5,24.7,45.87,-186.21,-123.73,427.24,424.57,618.4,702.95,5.75,292.09,904.68,300.59,5797.0,49.68,0.5,-0.866,7.506,-0.9992,0.04,6.5,4.144,11.604,9.657,11.575225165179425,2.7447874032051964,0.0,2014,5
2014-05-19,2.3,-0.95,184.58,29.5,23.7,292.66,-157.13,-100.02,254.15,251.26,665.1,685.91,15.15,292.61,909.62,300.65,5782.0,52.59,0.5,-0.866,7.742,-0.8137,-0.5812,4.751,16.498,24.221,7.656,0.21041638267213636,0.0,6.798881914628294,2014,5
2014-05-20,1.5,-5.29,146.98,29.5,27.5,1082.95,-93.83,-32.82,176.29,176.18,753.16,812.86,28.16,294.58,931.85,300.61,5775.0,45.11,0.5,-0.866,7.245,-0.9386,-0.3451,6.008,5.501,12.532,6.772,0.0,0.0,0.0,2014,5
2014-05-21,5.08,0.81,165.79,26.7,23.3,30.06,-255.59,-162.27,382.88,372.63,547.06,553.58,3.88,291.36,890.83,301.17,5794.0,46.17,0.5,-0.866,6.705,-0.9545,-0.2983,4.205,10.359,16.739,5.554,0.0,0.0,0.0,2014,5
2014-05-23,1.26,-2.18,202.02,29.0,23.5,367.07,-19.21,-13.95,230.63,230.32,880.38,890.42,9.48,293.17,920.29,300.23,5774.0,50.95,0.5,-0.866,9.266,-0.8742,-0.4856,6.81,8.324,17.529,9.005,3.2149590442026015,2.1712355934381757,2.4746995119539417,2014,5
2014-05-24,2.67,-0.72,173.19,27.9,24.3,137.39,-207.11,-133.64,347.34,352.0,662.88,694.64,17.45,291.57,900.27,300.47,5781.0,45.36,0.5,-0.866,6.156,-0.731,-0.6823,3.883,8.839,14.993,5.508,11.13575530643331,2.037920429414678,22.84399501418639,2014,5
2014-05-26,2.35,-0.55,177.4,28.1,23.9,19.0,-162.85,-95.51,433.9,417.42,551.02,619.4,0.81,291.19,893.52,300.72,5772.0,47.98,0.5,-0.866,2.5,0.6,0.8,5.433,7.052,5.204,5.576,0.0,1.4604365116457938,0.5656425983251825,2014,5
2014-05-29,-2.89,-5.97,245.4,38.7,23.3,3311.81,0.0,0.0,108.19,108.29,970.51,970.16,570.03,298.4,983.28,299.86,5784.0,68.24,0.5,-0.866,4.219,-0.8533,0.5214,0.943,2.953,6.251,6.537,21.267846639848674,14.165745938228659,19.049668296837584,2014,5
2014-05-31,0.82,0.67,192.98,33.4,23.5,2.09,-285.72,-246.47,528.86,516.42,569.67,584.98,1.47,292.77,940.15,298.01,5787.0,55.81,0.5,-0.866,4.036,-0.7433,0.669,0.806,2.012,3.795,6.551,0.3158935184591482,2.7754124486799947,0.6172832519533362,2014,5
2014-06-01,0.25,-2.84,213.8,35.1,22.5,1301.89,-12.53,-7.04,146.76,146.71,879.85,901.02,325.26,295.22,936.12,300.86,5786.0,59.15,0.0,-1.0,1.965,0.2544,-0.9669,4.162,4.429,6.356,5.778,1.6124837846953168,0.0,3.1665496963021886,2014,6
2014-06-02,2.64,-0.64,160.41,30.3,24.1,91.78,-169.91,-117.16,303.39,302.48,622.54,686.91,40.22,292.59,914.36,300.19,5788.0,53.53,0.0,-1.0,2.193,-0.684,-0.7296,2.193,9.437,11.264,2.72,0.5107136967646074,0.0,0.0,2014,6
2014-06-03,2.56,-0.76,160.8,28.5,24.1,110.57,-245.64,-149.77,332.12,317.51,540.19,565.44,77.94,292.72,912.2,300.51,5806.0,50.41,0.0,-1.0,3.905,-0.9731,-0.2305,1.803,6.612,10.481,5.686,0.0,0.6615771290027492,1.6992784216095504,2014,6
2014-06-07,3.34,-0.62,205.39,26.7,22.5,335.5,-169.78,-45.97,209.98,209.81,571.9,825.9,2.88,293.63,914.79,301.22,5809.0,50.03,0.0,-1.0,10.341,-0.3191,-0.9477,9.458,15.435,25.626,4.441,0.0,16.720099533885275,4.343743282973768,2014,6
2014-06-08,4.46,0.19,158.58,25.1,23.3,0.29,-286.54,-74.62,485.64,479.15,494.93,772.76,0.03,291.42,891.98,301.11,5798.0,47.82,0.0,-1.0,9.706,-0.4636,-0.8861,7.272,11.421,20.742,3.041,5.718689140127483,0.4050149257497566,3.896783766521524,2014,6
2014-06-09,1.44,-1.64,232.42,29.3,22.1,538.79,-25.18,-13.48,199.44,199.13,846.82,871.34,35.02,294.1,916.76,301.52,5804.0,55.85,0.0,-1.0,10.771,-0.6592,-0.752,6.673,11.985,22.34,9.074,16.77656771615811,3.187412117224111,8.960045630982806,2014,6
2014-06-11,0.55,-3.56,224.59,29.2,22.9,1292.76,-3.82,-2.25,141.85,141.82,916.88,921.14,5454.54,295.33,929.79,301.54,5806.0,58.1,0.0,-1.0,8.322,-0.9373,-0.3485,6.127,15.84,24.137,9.343,7.909059103194801,3.855859015895256,3.539632695577017,2014,6
2014-06-13,3.36,0.26,261.01,30.6,21.3,45.93,-68.94,-34.07,396.31,389.9,737.35,754.83,0.53,291.47,884.81,301.86,5787.0,50.82,0.0,-1.0,18.718,-0.9296,-0.3686,15.344,22.8,39.95,11.122,0.0,5.531041265553545,0.0,2014,6
2014-06-19,4.78,0.51,202.6,21.3,22.5,58.52,-295.42,-47.86,400.56,394.57,533.09,811.33,22.28,290.52,878.25,301.5,5784.0,38.49,0.0,-1.0,10.754,-0.9206,-0.3906,6.485,20.409,31.161,9.813,0.0,0.0,0.0,2014,6
2014-06-20,-3.03,-0.81,260.02,42.0,24.5,162.92,-403.09,-443.25,354.24,354.02,577.27,577.26,13.07,292.92,932.93,298.82,5807.0,71.82,0.0,-1.0,9.633,-0.6644,-0.7474,6.438,19.479,28.042,8.936,8.790576529019372,9.077428617911744,31.74204489978749,2014,6
2014-06-21,3.11,-0.91,201.6,28.1,23.3,208.57,-62.42,-33.47,267.7,267.93,776.28,813.81,11.93,291.74,898.25,300.84,5776.0,45.58,0.0,-1.0,10.742,-0.8751,-0.4841,9.831,17.969,28.561,8.766,0.9311781633253927,0.0,0.0,2014,6
2014-06-22,1.85,-3.27,228.79,29.7,23.3,1507.65,-22.4,-7.84,162.12,161.94,857.14,879.73,70.92,294.31,918.33,301.58,5773.0,52.91,0.0,-1.0,9.75,-0.9333,-0.359,8.2,21.667,31.409,6.435,5.991209578385745,7.309732433838459,4.593379402596633,2014,6
2014-06-23,2.35,-1.93,213.78,30.1,24.7,272.81,-70.19,-36.95,320.29,316.27,763.28,801.73,35.2,291.68,893.16,301.27,5773.0,46.08,0.0,-1.0,12.125,-0.9072,-0.4206,12.128,23.881,36.003,6.721,0.0,0.0,0.0,2014,6
2014-06-25,7.72,3.94,169.19,16.9,21.3,5.78,-107.28,-72.02,731.12,723.45,765.29,783.52,3.3,287.33,841.63,301.84,5770.0,34.97,0.0,-1.0,12.095,-0.8433,-0.5374,7.506,17.666,29.732,10.316,0.0,0.0,0.0,2014,6
2014-06-26,4.88,0.25,190.39,22.3,23.1,130.03,-84.66,-53.94,331.97,330.59,790.15,815.26,6.53,291.2,893.88,300.7,5763.0,38.17,0.0,-1.0,13.264,-0.8142,-0.5805,7.649,19.677,32.845,12.692,0.0,0.0,0.0,2014,6
2014-07-03,4.51,-1.09,151.41,27.5,24.3,62.79,-157.78,-54.48,334.62,333.25,568.5,734.61,42.23,291.26,893.2,300.84,5769.0,45.13,-0.5,-0.866,8.57,-0.9802,-0.1984,6.11,16.688,25.252,8.045,0.0,0.0,0.0,2014,7
2014-07-06,2.18,-0.29,185.21,30.5,23.9,46.12,-174.01,-97.32,398.7,392.15,530.03,557.69,6.5,291.49,898.8,300.53,5781.0,49.63,-0.5,-0.866,8.628,-0.5331,-0.8461,6.5,12.587,19.969,7.622,0.0,0.0,0.0,2014,7
2014-07-08,5.72,-0.02,204.19,27.5,23.3,33.54,-61.88,-30.58,500.05,483.36,794.34,816.48,3.05,291.47,908.91,299.56,5754.0,48.02,-0.5,-0.866,18.778,-0.9639,-0.2663,13.322,14.359,32.947,14.202,0.0,11.79450091042346,0.0,2014,7
2014-07-11,0.96,-4.39,230.01,33.7,23.9,1478.05,-2.29,-0.29,153.28,153.23,923.33,930.07,123.12,294.94,932.91,300.86,5773.0,52.01,-0.5,-0.866,13.63,-0.9464,-0.3228,12.12,13.203,26.827,8.846,0.0,0.0,0.0,2014,7
2014-07-12,5.18,1.65,185.59,24.3,22.5,0.71,-88.13,-56.95,754.69,751.01,768.36,790.14,0.05,288.63,866.79,300.68,5764.0,41.54,-0.5,-0.866,12.084,-0.9848,-0.1738,10.066,15.901,27.895,13.098,0.0,0.0,0.0,2014,7
2014-07-13,3.7,-1.64,183.99,17.9,23.9,56.85,-40.23,-10.31,354.65,353.95,758.84,844.5,0.97,290.89,887.95,300.96,5764.0,40.72,-0.5,-0.866,13.315,-0.9238,-0.383,13.536,17.322,30.634,14.787,0.0,0.0,0.0,2014,7
2014-07-14,4.91,0.7,169.22,20.9,23.3,8.62,-257.77,-147.77,521.66,516.44,555.95,566.02,16.1,289.59,874.57,300.91,5770.0,39.14,-0.5,-0.866,11.109,-0.9182,-0.3961,6.549,21.508,32.617,12.292,0.0,0.0,0.0,2014,7
2014-07-16,2.95,-0.43,208.39,31.3,23.3,251.7,-118.14,-78.1,274.17,274.66,734.02,763.22,20.25,292.98,930.81,299.05,5768.0,48.79,-0.5,-0.866,8.096,-0.9017,-0.4323,4.295,19.763,27.765,2.433,0.0,0.0,0.0,2014,7
2014-07-17,2.58,1.2,195.79,32.5,22.9,12.58,-176.84,-170.59,569.02,568.32,680.19,681.2,0.33,290.21,900.0,299.1,5754.0,54.57,-0.5,-0.866,7.737,-0.9694,-0.2456,4.554,17.105,24.839,6.613,14.48297391728862,5.4559955432186715,2.3915525745083404,2014,7
2014-07-20,0.01,-2.65,343.68,27.3,23.7,620.62,-48.99,-28.7,214.09,213.56,820.29,870.64,8.9,293.44,922.81,300.27,5773.0,47.58,-0.5,-0.866,9.775,-0.8593,-0.5115,13.6,21.663,31.387,9.708,0.0,0.0,0.0,2014,7
2014-07-23,5.91,-0.57,175.21,22.5,23.9,81.09,-38.37,-11.19,390.68,385.55,805.84,825.41,27.34,290.4,883.51,300.87,5749.0,38.97,-0.5,-0.866,12.081,-0.9519,-0.3063,11.621,19.812,31.816,12.067,0.0,0.0,0.0,2014,7
2014-07-25,5.34,2.2,194.81,28.7,22.1,3.79,-112.07,-76.47,701.73,698.92,714.25,723.42,0.37,289.0,868.45,300.9,5760.0,44.01,-0.5,-0.866,9.89,-0.91,-0.4146,6.888,16.912,26.788,6.236,0.0,0.0,0.0,2014,7
2014-07-27,3.1,-0.78,197.61,28.3,25.5,55.39,-308.12,-176.44,387.3,384.67,545.67,713.86,14.12,291.27,907.71,299.45,5776.0,43.31,-0.5,-0.866,7.879,-0.9138,-0.4061,3.454,17.439,25.31,6.935,0.0,0.0,0.0,2014,7
2014-07-28,4.42,-0.61,188.41,20.3,23.1,36.03,-54.22,-23.89,369.2,365.24,771.2,839.75,30.55,291.13,894.33,300.58,5764.0,43.95,-0.5,-0.866,13.727,-0.9543,-0.2987,6.648,23.375,37.095,12.51,0.0,0.0,0.0,2014,7
2014-07-29,0.75,-2.72,236.58,33.4,23.9,333.47,-23.66,-11.54,245.16,244.72,846.13,865.17,77.72,292.21,903.3,300.83,5767.0,50.67,-0.5,-0.866,11.788,-0.9671,-0.2545,7.415,14.334,26.122,7.762,0.0,0.0,0.0,2014,7
2014-07-30,4.78,0.09,190.61,26.3,22.5,106.23,-57.66,-32.42,294.62,293.56,797.37,817.49,22.62,291.75,901.79,300.51,5773.0,46.49,-0.5,-0.866,9.171,-0.9486,-0.3162,5.8,16.205,25.118,8.045,0.0,0.0,0.0,2014,7
2014-07-31,3.26,-0.39,195.21,30.4,20.9,183.82,-51.42,-47.79,382.41,372.29,854.71,855.3,44.53,291.53,898.16,300.62,5761.0,51.19,-0.5,-0.866,7.612,-0.9853,-0.1708,4.54,23.538,31.057,9.508,1.745955936928762,3.6047777206251426,4.558089648176633,2014,7
2014-08-02,6.81,-0.97,120.19,15.5,24.9,53.5,-10.19,-4.82,382.51,365.57,892.01,892.68,8.25,291.05,893.07,300.63,5769.0,36.55,-0.866,-0.5,8.365,-0.8846,-0.4662,5.822,27.4,35.71,8.677,0.0,0.0,0.0,2014,8
